Barcode	SDB	Type	Reference	Test.CPM	Test_SD	Control.CPM	Control_SD	logFC	F	PValue	QValue
aMan-[1030]	SDB28	UEA HEPES	Streptavidin	22568.7842723127	6069.24849148824	37797.1018721436	4000.83830810178	-0.74394691269504	16.1029079446736	0.00104650993117689	0.00289460193729779
aMan-[1030]	SDB28	SNA PBS	Streptavidin	45969.2507352745	775.470926332797	37795.8706087236	4000.83830810178	0.28244053020769	4.11175712269988	0.0565021408016286	0.0995594950872069
aMan-[1030]	SDB28	SNA HEPES	Streptavidin	23289.575584448	2009.61884232661	37797.4518821032	4000.83830810178	-0.698604629375247	20.4167335392408	0.000937183392068952	0.00261695601126652
Gal-[1130]	SDB10	CTb PBS	Streptavidin	42711.2253124557	12019.398541449	67408.197336598	6627.47308960355	-0.658308757447216	13.8072026537851	0.00388300039043584	0.00952434058031431
Gal-[1130]	SDB10	CTb HEPES	Streptavidin	47935.403673896	9915.34081080988	67404.6645497483	6627.47308960355	-0.49175685090088	10.5381499367968	0.00163100545230773	0.00439695018248858
Gal-[1130]	SDB10	LCA PBS	Streptavidin	48283.7212210818	2009.74815247191	67407.4854327423	6627.47308960355	-0.481371939254904	10.3978929366075	0.00448107501465523	0.0108612559201338
Gal-[1130]	SDB10	LCA HEPES	Streptavidin	59320.627982973	34955.0100277332	67409.3591952534	6627.47308960355	-0.184415040198437	0.306269064877841	0.595699069094565	0.685992038228977
Gal-[1130]	SDB10	PSA PBS	Streptavidin	73631.7294342159	12218.13868495	67404.8975629046	6627.47308960355	0.127474167593839	0.599832497595658	0.447151036823738	0.550122726691665
Gal-[1130]	SDB10	PSA HEPES	Streptavidin	82785.7595071046	25379.8881718854	67406.3838331166	6627.47308960355	0.29649739142952	1.48781045650853	0.223661776033686	0.309685536046642
Gal-[1130]	SDB10	SBA PBS	Streptavidin	140798.229970533	14306.4518928079	67406.0892252525	6627.47308960355	1.06267836708521	59.0132191607277	3.58828817968214e-09	3.81663379111646e-08
Gal-[1130]	SDB10	SBA HEPES	Streptavidin	67008.6264862402	5475.75957819657	67401.0221135607	6627.47308960355	-0.00842363386556247	0.00401169924046891	0.94994645069944	0.968995071768391
Gal-[1130]	SDB10	ACG PBS	Streptavidin	20966.0062207932	81.6384226907959	67401.8452450594	6627.47308960355	-1.68473601722553	100.8429947806	6.04721813315639e-10	7.94971372561009e-09
Gal-[1130]	SDB10	ACG HEPES	Streptavidin	46718.6328070978	2476.49907423866	67401.1075624609	6627.47308960355	-0.528774243328156	14.3032424507232	0.000353772981044823	0.00108638946935024
Gal-[1130]	SDB10	NPL PBS	Streptavidin	45193.1651299069	2391.9125390721	67403.4736363946	6627.47308960355	-0.576718342034065	13.2893107131076	0.000322317208095238	0.00100831853869366
Gal-[1130]	SDB10	NPL HEPES	Streptavidin	63667.6322795808	1403.66334888159	67402.417685519	6627.47308960355	-0.0822402277903059	0.354982695217898	0.553875991509669	0.648034910066312
Gal-[1130]	SDB10	MAL PBS	Streptavidin	65381.9116107403	12550.4537030316	67406.6525792828	6627.47308960355	-0.0439994239714681	0.0751936709332669	0.787373914477569	0.849057585197009
Gal-[1130]	SDB10	MAL HEPES	Streptavidin	40624.4360927598	2124.38926790044	67401.8091737491	6627.47308960355	-0.730439529061548	26.9104361496652	5.11299510067551e-05	0.000188713068384554
Gal-[1130]	SDB10	UEA PBS	Streptavidin	71178.1473442737	6714.47934364371	67405.8865675349	6627.47308960355	0.0785597945313369	0.197299026936928	0.661628933985744	0.745048943949298
Gal-[1130]	SDB10	UEA HEPES	Streptavidin	59379.7327762853	8668.04661059818	67404.4175632442	6627.47308960355	-0.182872545272268	1.39209874301226	0.255685527426283	0.345042753274223
Gal-[1130]	SDB10	SNA PBS	Streptavidin	109350.926045476	8103.15383984129	67401.4610884549	6627.47308960355	0.698113667258442	32.352848549294	1.60130757824722e-05	6.91229289883195e-05
Gal-[1130]	SDB10	SNA HEPES	Streptavidin	114522.648096122	54095.8142747776	67404.2998055928	6627.47308960355	0.764720404335711	10.7003753905915	0.00814925209170753	0.0184066118673703
bMan-[320]	SDB8	CTb PBS	Streptavidin	37981.8689224749	243.835483876375	62505.5406800005	6474.71942893299	-0.718673184312529	26.3680419537773	0.000385980502877122	0.00117603434470373
bMan-[320]	SDB8	CTb HEPES	Streptavidin	45751.6033954062	4556.96296049393	62504.9266490729	6474.71942893299	-0.450147603236734	8.63864022440464	0.00415906085913095	0.0101588751673971
bMan-[320]	SDB8	LCA PBS	Streptavidin	19946.7891562746	4238.8419082466	62505.0458744375	6474.71942893299	-1.64781612574199	77.4124368800627	4.11973300055307e-08	3.49281710916456e-07
bMan-[320]	SDB8	LCA HEPES	Streptavidin	39024.6993783193	15042.4250594993	62505.4707748513	6474.71942893299	-0.679594948171156	6.88993373912908	0.0301797011572914	0.057790917109707
bMan-[320]	SDB8	PSA PBS	Streptavidin	45126.2565548914	6160.84053385495	62504.410726134	6474.71942893299	-0.469990894646857	7.8787908911361	0.0104711431172634	0.023115542353204
bMan-[320]	SDB8	PSA HEPES	Streptavidin	57493.2042721976	16606.5691612368	62504.5925956032	6474.71942893299	-0.120570758517134	0.253231987031986	0.615234512720816	0.703326482849143
bMan-[320]	SDB8	SBA PBS	Streptavidin	27975.1970861642	23.7313710491002	62504.8870794313	6474.71942893299	-1.15982069933818	41.0371214718292	1.781059427867e-07	1.29431026745614e-06
bMan-[320]	SDB8	SBA HEPES	Streptavidin	29859.853034814	520.15462642254	62503.3077930831	6474.71942893299	-1.06572547715409	61.7138987377266	1.45613941166957e-08	1.36294648932272e-07
bMan-[320]	SDB8	ACG PBS	Streptavidin	16768.7191167287	2173.66163217642	62503.1679238631	6474.71942893299	-1.89815682104115	116.984307635884	1.43523658823045e-10	2.12560355472104e-09
bMan-[320]	SDB8	ACG HEPES	Streptavidin	28499.2410444894	2029.17748153954	62502.9579208169	6474.71942893299	-1.13300096643115	57.3161781645891	2.26357027138927e-10	3.15283002086362e-09
bMan-[320]	SDB8	NPL PBS	Streptavidin	36577.6624308545	3718.56367479007	62503.6293980413	6474.71942893299	-0.772977085473257	21.9395637405654	4.53875336993142e-06	2.3813190326546e-05
bMan-[320]	SDB8	NPL HEPES	Streptavidin	39835.8893615426	4749.82127991458	62503.3537330089	6474.71942893299	-0.649864817959737	19.1137595484259	5.8827453803412e-05	0.000213751928416124
bMan-[320]	SDB8	MAL PBS	Streptavidin	21574.3700993798	47.2673427239668	62504.8670008651	6474.71942893299	-1.53465009289799	71.7637094576601	2.32599096998054e-07	1.61988656837931e-06
bMan-[320]	SDB8	MAL HEPES	Streptavidin	24322.8204484993	706.16118809253	62503.0647923072	6474.71942893299	-1.36161640114	82.4088942255658	2.28246155622146e-08	2.02309092483266e-07
bMan-[320]	SDB8	UEA PBS	Streptavidin	45510.101643207	2706.33930271088	62504.5710045869	6474.71942893299	-0.457774890512106	5.66548951741074	0.0272498815562067	0.0528729045120428
bMan-[320]	SDB8	UEA HEPES	Streptavidin	34380.7427460576	2445.950981868	62503.7704901684	6474.71942893299	-0.862342509343479	29.7759851198253	5.71264995045906e-05	0.000208218082306452
bMan-[320]	SDB8	SNA PBS	Streptavidin	43745.1179567143	4026.36248218039	62503.2136156937	6474.71942893299	-0.514808349890582	13.7582444613473	0.00143990288875236	0.00392700787841553
bMan-[320]	SDB8	SNA HEPES	Streptavidin	45894.4722787005	3172.88964033719	62504.3463540001	6474.71942893299	-0.445636113794175	8.96376827143449	0.0125633254201239	0.0269214116145512
bMan-[1160]	SDB11	CTb PBS	Streptavidin	20641.5559919438	1917.3917099889	34892.0159753501	10765.1292791389	-0.757345227920713	8.90150381298857	0.0140924264562432	0.0296549261759074
bMan-[1160]	SDB11	CTb HEPES	Streptavidin	19578.9138437333	1881.83834440911	34905.3557853438	10765.1292791389	-0.834147684251832	15.7548768590902	0.000147921392862425	0.000488892739121573
bMan-[1160]	SDB11	LCA PBS	Streptavidin	12239.0778646855	1003.18203131325	34892.7502467124	10765.1292791389	-1.51143245085282	31.5329652353003	2.38076310624002e-05	9.73948543461827e-05
bMan-[1160]	SDB11	LCA HEPES	Streptavidin	10964.6727649754	3056.19120519146	34886.2534492898	10765.1292791389	-1.66979591387386	26.1944740171567	0.000883354466375807	0.00248443443668196
bMan-[1160]	SDB11	PSA PBS	Streptavidin	23740.765989672	5493.9794173052	34901.8286412144	10765.1292791389	-0.555936142851413	4.80836882997758	0.0487908016509651	0.0874475478133386
bMan-[1160]	SDB11	PSA HEPES	Streptavidin	33375.7660435828	12377.4145890403	34895.6068178657	10765.1292791389	-0.0642444697401713	0.0787760961073245	0.779455666960497	0.842849473515509
bMan-[1160]	SDB11	SBA PBS	Streptavidin	53579.856311958	8504.63164559933	34898.859819382	10765.1292791389	0.618510809314509	8.33026718845925	0.00733598624730814	0.0169054608771699
bMan-[1160]	SDB11	SBA HEPES	Streptavidin	14965.7689187883	210.000395533501	34913.5198621719	10765.1292791389	-1.22211940757344	20.4265784204822	0.00293445077495227	0.00743140131319081
bMan-[1160]	SDB11	ACG PBS	Streptavidin	8384.85583247986	745.478403524868	34909.0475659977	10765.1292791389	-2.0577431122387	69.8186069603759	6.86877557013822e-07	4.25209916246652e-06
bMan-[1160]	SDB11	ACG HEPES	Streptavidin	14950.6605303925	640.158872465134	34910.7860629473	10765.1292791389	-1.22346361637734	31.8986737216484	2.46633487362436e-05	0.000100543965231376
bMan-[1160]	SDB11	NPL PBS	Streptavidin	21789.6321981626	4217.02498775497	34904.2318359131	10765.1292791389	-0.679760116881488	10.7932547774318	0.00155599680747909	0.00423118091962417
bMan-[1160]	SDB11	NPL HEPES	Streptavidin	29895.419749542	5678.53324335795	34906.735143498	10765.1292791389	-0.22358095937153	0.903823482457741	0.360722680947323	0.459744593364235
bMan-[1160]	SDB11	MAL PBS	Streptavidin	10482.5595378436	2046.82378229203	34895.7786658017	10765.1292791389	-1.73506150021826	37.9870422007965	1.27027095510367e-05	5.71621929796651e-05
bMan-[1160]	SDB11	MAL HEPES	Streptavidin	14000.3873682407	561.390988242254	34908.1318497778	10765.1292791389	-1.31809640663638	33.8736841493472	2.89086365923286e-05	0.000113120751883025
bMan-[1160]	SDB11	UEA PBS	Streptavidin	78209.8490536489	18674.5180857773	34898.3122780379	10765.1292791389	1.16419303141759	24.0798669901396	8.27160619156056e-05	0.000288029144170412
bMan-[1160]	SDB11	UEA HEPES	Streptavidin	16167.0976018184	1745.24865405026	34899.6430740808	10765.1292791389	-1.11015157953627	20.8392051998264	0.000529102776269596	0.00156127877678778
bMan-[1160]	SDB11	SNA PBS	Streptavidin	25740.1277243444	200.40978531055	34911.0364233739	10765.1292791389	-0.439663975285521	3.95725122912428	0.0693165582503879	0.119440903023496
bMan-[1160]	SDB11	SNA HEPES	Streptavidin	15749.5753945957	2802.25982520623	34904.5156229074	10765.1292791389	-1.14810075666264	19.7998851114536	0.00116300391408829	0.00319416567953826
bMan-[1430]	SDB12	CTb PBS	Streptavidin	12813.6772272583	5796.70047400751	27374.8001748806	12229.7269991861	-1.09516387864316	6.95275094347904	0.0290686739061708	0.0558462208049587
bMan-[1430]	SDB12	CTb HEPES	Streptavidin	9235.56849569795	456.989985883059	27396.0336669791	12229.7269991861	-1.56869436413456	28.6221477179528	9.99228661853392e-06	4.58469621320968e-05
bMan-[1430]	SDB12	LCA PBS	Streptavidin	12539.7891918212	542.370160094439	27376.5197325413	12229.7269991861	-1.12642595920979	12.1389924881704	0.00260640714927925	0.00665828900580071
bMan-[1430]	SDB12	LCA HEPES	Streptavidin	8484.7220436568	376.939051268491	27366.0775027276	12229.7269991861	-1.6894493583519	18.9477699941718	0.00267616016585163	0.00682158473648454
bMan-[1430]	SDB12	PSA PBS	Streptavidin	16432.5039734488	1161.90412485337	27391.227651574	12229.7269991861	-0.737161593960454	4.52511156819233	0.0647340769106147	0.112205733311732
bMan-[1430]	SDB12	PSA HEPES	Streptavidin	20051.1094390469	1297.31975135772	27381.2555635763	12229.7269991861	-0.449506538679994	3.54655453532471	0.063682078935538	0.110710300675452
bMan-[1430]	SDB12	SBA PBS	Streptavidin	39868.7436542587	3286.65706228697	27386.008534898	12229.7269991861	0.541819132809672	4.39351058285303	0.0450233633525881	0.0815438624187742
bMan-[1430]	SDB12	SBA HEPES	Streptavidin	10199.5016442614	96.6576070785043	27409.9696716026	12229.7269991861	-1.42620206916607	10.6488568788516	0.0238063333531484	0.0471332153975832
bMan-[1430]	SDB12	ACG PBS	Streptavidin	9247.26986886708	1340.45586426374	27403.1735041875	12229.7269991861	-1.56724358091287	18.4596371265316	0.00250089914946867	0.00643088352720515
bMan-[1430]	SDB12	ACG HEPES	Streptavidin	16322.4236192536	598.315700186718	27405.8148682103	12229.7269991861	-0.747626741171177	3.66735821725217	0.105765893224518	0.167677635599846
bMan-[1430]	SDB12	NPL PBS	Streptavidin	21748.287297031	5522.98875231482	27395.4993849541	12229.7269991861	-0.333037110852009	0.61753963089397	0.465566213765974	0.568000490204578
bMan-[1430]	SDB12	NPL HEPES	Streptavidin	13882.6402583812	375.503670042106	27398.8990092467	12229.7269991861	-0.980835949674753	7.56132338294339	0.0260717514408096	0.0512671414886508
bMan-[1430]	SDB12	MAL PBS	Streptavidin	8364.90116805412	3752.8740884261	27381.3851518893	12229.7269991861	-1.71077503064515	20.86603191172	0.000415008643094828	0.00124822651007956
bMan-[1430]	SDB12	MAL HEPES	Streptavidin	17989.7347897586	1392.64410688563	27401.6647303444	12229.7269991861	-0.607089625653485	3.29073828363036	0.104759561190496	0.166307580180299
bMan-[1430]	SDB12	UEA PBS	Streptavidin	65875.8405789241	16280.7611058485	27385.8357784398	12229.7269991861	1.2663195555984	15.2971089329046	0.00241190291627397	0.00628491405799675
bMan-[1430]	SDB12	UEA HEPES	Streptavidin	6668.6707739122	1335.00494547862	27387.7051087033	12229.7269991861	-2.03805725227255	30.2081717275811	0.000336188217278147	0.00103644134677924
bMan-[1430]	SDB12	SNA PBS	Streptavidin	13394.6936572763	121.522771003338	27406.2026359066	12229.7269991861	-1.03284085779024	9.10190066179004	0.0156568099900292	0.0324795526388903
bMan-[1430]	SDB12	SNA HEPES	Streptavidin	8843.83179702965	979.548441823651	27395.5563826514	12229.7269991861	-1.63119841240391	23.349579107451	0.000642544165008321	0.00185623869891293
H-type1-[700]	SDB59	CTb PBS	Streptavidin	5017.59180351759	1077.81181734852	3211.96789874004	741.158615190755	0.643537633604544	5.91942841952851	0.034345633122019	0.0649182403114091
H-type1-[700]	SDB59	CTb HEPES	Streptavidin	6301.50835061029	739.878833518502	3224.16653956965	741.158615190755	0.966770932296174	12.0908393472748	0.000775071400214273	0.00220640763564647
H-type1-[700]	SDB59	LCA PBS	Streptavidin	5456.37764198629	1000.20845593105	3214.47248883998	741.158615190755	0.763361494912245	9.59039384304956	0.00596035246044694	0.0140597023764575
H-type1-[700]	SDB59	LCA HEPES	Streptavidin	5583.26798722055	5271.38269281981	3209.94949783163	741.158615190755	0.798559205060173	2.13249101243445	0.183826338339636	0.261650627563716
H-type1-[700]	SDB59	PSA PBS	Streptavidin	1821.39594669081	1016.11627452521	3219.6988864384	741.158615190755	-0.821881191851668	6.7503374804183	0.0179052433120254	0.0366243613200519
H-type1-[700]	SDB59	PSA HEPES	Streptavidin	1959.19486400944	1318.28341170572	3215.39793817572	741.158615190755	-0.714736399754386	5.70958721605567	0.0184608225375763	0.0376827917852268
H-type1-[700]	SDB59	SBA PBS	Streptavidin	4180.34702870496	1542.58939771853	3220.08614152695	741.158615190755	0.376523428798416	2.22076784076666	0.145013339825815	0.214224252015409
H-type1-[700]	SDB59	SBA HEPES	Streptavidin	1474.34766975341	128.812237165066	3229.24919048025	741.158615190755	-1.13112200303608	27.3915486197062	1.4555607350593e-05	6.40851474146173e-05
H-type1-[700]	SDB59	ACG PBS	Streptavidin	11689.1029051926	651.251005685195	3227.87462174289	741.158615190755	1.85650776554322	98.6739391576137	7.4420180828723e-10	9.67462350773399e-09
H-type1-[700]	SDB59	ACG HEPES	Streptavidin	2085.88272856179	257.995232300577	3227.86014679082	741.158615190755	-0.629920022779594	9.12175276248282	0.0038564853892482	0.00949913243246398
H-type1-[700]	SDB59	NPL PBS	Streptavidin	7451.16816378146	860.570922157377	3225.3380219114	741.158615190755	1.20801625735488	30.8497735198763	6.88405596063928e-08	5.55472101651584e-07
H-type1-[700]	SDB59	NPL HEPES	Streptavidin	1525.24188066102	173.214253582229	3223.22228662738	741.158615190755	-1.0794656352153	22.1389623234724	1.89664527955169e-05	7.94092334991279e-05
H-type1-[700]	SDB59	MAL PBS	Streptavidin	1798.7715993047	616.337066790364	3216.66604855056	741.158615190755	-0.838554153755411	9.49759367770845	0.00704347238653201	0.0162862899056175
H-type1-[700]	SDB59	MAL HEPES	Streptavidin	2809.35083767803	288.75117564477	3226.52959017752	741.158615190755	-0.199746453828613	0.889240171271719	0.357429188899124	0.45704060219888
H-type1-[700]	SDB59	UEA PBS	Streptavidin	228355.406024645	120991.124869477	3220.7199384991	741.158615190755	6.14775391894485	386.247117716328	1.01190643978e-09	1.30102256543143e-08
H-type1-[700]	SDB59	UEA HEPES	Streptavidin	21943.3670005169	6953.23239762404	3220.32537007716	741.158615190755	2.76850654500171	158.136358139443	3.25477182054838e-09	3.52600280559408e-08
H-type1-[700]	SDB59	SNA PBS	Streptavidin	3532.80575287553	13.7395816172445	3229.02190191494	741.158615190755	0.129717199993554	0.430583190945189	0.519387308351171	0.619452753079378
H-type1-[700]	SDB59	SNA HEPES	Streptavidin	10097.7876097585	973.487987471448	3224.76959174152	741.158615190755	1.64677124866538	68.5022458727321	7.45603054997218e-06	3.57522776371617e-05
Ley-Lex-[760]	SDB22	CTb PBS	Streptavidin	22866.7567859347	9352.36799435458	7810.68711624655	919.387001726252	1.54973038662517	44.1193494222823	5.29625513526872e-05	0.000194862217241019
Ley-Lex-[760]	SDB22	CTb HEPES	Streptavidin	27490.3917443145	8068.27245125589	7807.72534710215	919.387001726252	1.81595325660656	73.2050208842322	2.45659373016143e-13	7.76814774132128e-12
Ley-Lex-[760]	SDB22	LCA PBS	Streptavidin	12489.1395236526	2474.42477809731	7809.76050188143	919.387001726252	0.677323869879074	6.27934287426668	0.0215201413394084	0.0428936377633864
Ley-Lex-[760]	SDB22	LCA HEPES	Streptavidin	10828.0306539604	1143.86964084012	7811.26877191666	919.387001726252	0.471142069749446	6.08135838649237	0.0386842165775759	0.0716147680312719
Ley-Lex-[760]	SDB22	PSA PBS	Streptavidin	12320.3434153304	1157.03427679515	7807.7791229196	919.387001726252	0.658058324379567	15.1117693845836	0.00083179373726111	0.00235072143139009
Ley-Lex-[760]	SDB22	PSA HEPES	Streptavidin	9123.1089472311	396.968991155186	7809.01280071571	919.387001726252	0.224385368344468	0.914763461686239	0.339742132549142	0.440047451810087
Ley-Lex-[760]	SDB22	SBA PBS	Streptavidin	2268.81321578613	451.011413701159	7808.71741278892	919.387001726252	-1.78314776279131	45.8387364490048	5.76835002865386e-08	4.74723153353821e-07
Ley-Lex-[760]	SDB22	SBA HEPES	Streptavidin	9220.22815434499	263.395217051344	7804.71522577948	919.387001726252	0.240456457665173	2.31829566831269	0.139051929342091	0.207586376843596
Ley-Lex-[760]	SDB22	ACG PBS	Streptavidin	4040.20146802018	75.8858017699372	7804.86892678042	919.387001726252	-0.94994716814559	27.3536826919844	2.52464006590378e-05	0.000102016264560176
Ley-Lex-[760]	SDB22	ACG HEPES	Streptavidin	11198.457208565	1146.00101167749	7804.56141536351	919.387001726252	0.520910522460488	8.92329626453109	0.00403583412837055	0.00987850613011201
Ley-Lex-[760]	SDB22	NPL PBS	Streptavidin	9911.10000677826	554.628115086501	7805.90644836167	919.387001726252	0.344479014627411	2.85143869930964	0.0924911351210517	0.150926956892093
Ley-Lex-[760]	SDB22	NPL HEPES	Streptavidin	11082.8385813941	338.759391496797	7805.81949089694	919.387001726252	0.505705431558063	7.78351281553506	0.00734014882530112	0.0169054608771699
Ley-Lex-[760]	SDB22	MAL PBS	Streptavidin	18698.8940380848	5188.91710406942	7808.94371555501	919.387001726252	1.25975362410215	27.841331751477	7.145291616398e-05	0.00025180696358993
Ley-Lex-[760]	SDB22	MAL HEPES	Streptavidin	11120.0227163773	1227.43438420571	7804.99116705019	919.387001726252	0.510690830641955	9.25239282660656	0.00666779330834759	0.0156026363415334
Ley-Lex-[760]	SDB22	UEA PBS	Streptavidin	104959.839991739	49306.0927452508	7807.97461205575	919.387001726252	3.74874525357055	228.009208541222	1.78817937305029e-12	4.26973442136497e-11
Ley-Lex-[760]	SDB22	UEA HEPES	Streptavidin	100897.77633539	2016.60264386514	7806.79047088645	919.387001726252	3.69202102011139	595.837598998324	7.10662621256557e-14	2.5196220208187e-12
Ley-Lex-[760]	SDB22	SNA PBS	Streptavidin	8024.38765153684	767.05334107907	7804.69072112246	919.387001726252	0.040049839822741	0.0540632893447878	0.818565874680639	0.87313999756284
Ley-Lex-[760]	SDB22	SNA HEPES	Streptavidin	6795.17720845183	340.890575828823	7807.00230435725	919.387001726252	-0.200257520612136	1.52797081695018	0.242867408922395	0.330028883204648
Ley-Di-Lex-[320]	SDB40	CTb PBS	Streptavidin	6470.56759099853	1918.13704148878	3444.18022218653	301.715495864223	0.909731633360839	15.721541177819	0.00245547117096882	0.00634194540846252
Ley-Di-Lex-[320]	SDB40	CTb HEPES	Streptavidin	20769.6621044837	9058.40521240542	3449.26206273242	301.715495864223	2.59011809665039	131.855837409347	1.80419248763843e-19	2.34545023392995e-17
Ley-Di-Lex-[320]	SDB40	LCA PBS	Streptavidin	4342.93519184455	36.5112617449347	3444.67058086489	301.715495864223	0.334304401716579	2.32387269067801	0.143950585541442	0.212923116414016
Ley-Di-Lex-[320]	SDB40	LCA HEPES	Streptavidin	2957.43338933814	1354.3148807427	3442.86889006904	301.715495864223	-0.219265566908384	0.523466222490747	0.489791819033716	0.591389502858048
Ley-Di-Lex-[320]	SDB40	PSA PBS	Streptavidin	1741.94129242053	481.742587768708	3446.73476790248	301.715495864223	-0.984534282651863	14.7000061881847	0.000945303491529844	0.00263334544069028
Ley-Di-Lex-[320]	SDB40	PSA HEPES	Streptavidin	1398.56611283884	528.647252456652	3444.88783299707	301.715495864223	-1.3005085546124	18.9859723193706	1.89723523726376e-05	7.94092334991279e-05
Ley-Di-Lex-[320]	SDB40	SBA PBS	Streptavidin	1439.38637696178	108.874328306295	3446.99176665952	301.715495864223	-1.25988394357145	27.6972976064085	6.26046502590527e-06	3.09060931658614e-05
Ley-Di-Lex-[320]	SDB40	SBA HEPES	Streptavidin	1037.5569101326	20.7090061924736	3450.11278165354	301.715495864223	-1.73345305266117	72.3842562563637	2.94838678213583e-09	3.28534527152278e-08
Ley-Di-Lex-[320]	SDB40	ACG PBS	Streptavidin	1459.55059490385	262.679410318148	3449.19989363073	301.715495864223	-1.24073751830839	44.4466268683978	7.79942134322968e-07	4.75277238103059e-06
Ley-Di-Lex-[320]	SDB40	ACG HEPES	Streptavidin	1140.09403642777	52.2869675876946	3449.22161554845	301.715495864223	-1.59711800156592	57.7032325902978	2.04448873664212e-10	2.88199014683287e-09
Ley-Di-Lex-[320]	SDB40	NPL PBS	Streptavidin	1624.17791060004	193.116721746208	3448.46857734454	301.715495864223	-1.08624614856016	26.4626197953187	5.29614556416804e-07	3.44249461670923e-06
Ley-Di-Lex-[320]	SDB40	NPL HEPES	Streptavidin	1377.87341836234	273.994824228418	3447.61649440685	301.715495864223	-1.32315594349762	35.0062865029023	2.56085101234862e-07	1.76246804967523e-06
Ley-Di-Lex-[320]	SDB40	MAL PBS	Streptavidin	3170.01108555527	811.737226989397	3445.66995136403	301.715495864223	-0.120296631994248	0.280158452749349	0.603751457189558	0.692807766184743
Ley-Di-Lex-[320]	SDB40	MAL HEPES	Streptavidin	1412.74082303187	61.3873041607721	3448.66409062949	301.715495864223	-1.28754079550323	42.9423477429115	2.72250335691223e-06	1.47468931832746e-05
Ley-Di-Lex-[320]	SDB40	UEA PBS	Streptavidin	61614.2091385301	29742.4746890737	3447.1620024651	301.715495864223	4.15978208972767	286.640827064068	2.0816099528411e-13	6.95852469949738e-12
Ley-Di-Lex-[320]	SDB40	UEA HEPES	Streptavidin	25306.2862825703	8786.52244997287	3446.56412256643	301.715495864223	2.87626504464731	222.65550743879	1.14912661552314e-10	1.74607550670399e-09
Ley-Di-Lex-[320]	SDB40	SNA PBS	Streptavidin	6998.1293645789	1231.88745026273	3449.86366829503	301.715495864223	1.02042998330141	33.0366951924419	1.40474670123652e-05	6.27310549788828e-05
Ley-Di-Lex-[320]	SDB40	SNA HEPES	Streptavidin	12318.1145739533	4898.42556289054	3448.70116221722	301.715495864223	1.8366564256927	74.9481769291475	4.95882948007209e-06	2.53355043304993e-05
Ley-[1780]	SDB50	CTb PBS	Streptavidin	180.993386553128	6.29130540826414	65.7316161246462	51.3592516018514	1.46127762087232	3.52956978019485	0.0884985847302218	0.146247661206723
Ley-[1780]	SDB50	CTb HEPES	Streptavidin	2.4848535340309	0	66.4747868259552	51.3592516018514	-4.74157452368898	3.09617962303615	0.0818314305740708	0.137167297667139
Ley-[1780]	SDB50	LCA PBS	Streptavidin	97.0403855412161	0.724392013404861	65.3694555926054	51.3592516018514	0.569968600066241	0.644747234423561	0.431972861996907	0.534823543424742
Ley-[1780]	SDB50	LCA HEPES	Streptavidin	108.273818085074	57.0909216986746	65.1690245822686	51.3592516018514	0.732426117377333	0.953858796100316	0.357086421087171	0.45704060219888
Ley-[1780]	SDB50	PSA PBS	Streptavidin	351.146440280861	208.003620625867	65.5450559136663	51.3592516018514	2.42151394336316	16.0694347148968	0.000718540380429876	0.00207067055444078
Ley-[1780]	SDB50	PSA HEPES	Streptavidin	78.0224119296504	5.37385773766	65.125915829578	51.3592516018514	0.26065684215302	0.128500335174699	0.720282925427684	0.794279946041838
Ley-[1780]	SDB50	SBA PBS	Streptavidin	14.8810526756866	3.73833065109271	65.8370587333371	51.3592516018514	-2.14542329954904	3.3911492106288	0.0735817937898829	0.125679852166661
Ley-[1780]	SDB50	SBA HEPES	Streptavidin	214.060995997502	14.8104616472573	65.4964948049207	51.3592516018514	1.70853234185781	10.2811424392562	0.00334500503712153	0.00836251259280383
Ley-[1780]	SDB50	ACG PBS	Streptavidin	28.8749768635031	9.05321286083687	64.9493525415682	51.3592516018514	-1.16949535345049	2.93656179182517	0.0998448466662119	0.160464932142126
Ley-[1780]	SDB50	ACG HEPES	Streptavidin	187.418756944276	31.1388291840387	64.9162104150366	51.3592516018514	1.5296146578353	10.1076317563773	0.00244770862951128	0.00634194540846252
Ley-[1780]	SDB50	NPL PBS	Streptavidin	116.255240307217	0.373971312670811	65.010299986323	51.3592516018514	0.838555531919601	2.23316779640122	0.136289294521258	0.204433941781887
Ley-[1780]	SDB50	NPL HEPES	Streptavidin	241.056583782079	61.5653235240229	64.9494082521332	51.3592516018514	1.89198354683783	14.3546037592033	0.000392855684901421	0.00119145475871378
Ley-[1780]	SDB50	MAL PBS	Streptavidin	146.154583865224	68.6320151611418	65.4825641220847	51.3592516018514	1.15831235717551	2.8105928895308	0.112767435150733	0.177335885922523
Ley-[1780]	SDB50	MAL HEPES	Streptavidin	246.020983475264	32.5681147369314	64.7937402549463	51.3592516018514	1.92485502459755	15.8894753874744	0.000780547335712065	0.0022166028708328
Ley-[1780]	SDB50	UEA PBS	Streptavidin	65.4641139289377	48.7057995003696	65.4861701385998	51.3592516018514	-0.000485991837707651	8.36301613532478e-08	0.999772095861893	0.999772095861893
Ley-[1780]	SDB50	UEA HEPES	Streptavidin	85.2550861080762	3.46824209115377	64.6588317782508	51.3592516018514	0.39893846248598	0.392654643432204	0.539946097124737	0.636831586326554
